_ts|_flag|symbol|sector|exchange|country
0|+|OME|Consumer Goods|NYSE|United States
0|+|OPCO|Consumer Goods|Other OTC|United States
0|+|SENEA|Consumer Goods|NasdaqGS|United States
0|+|SENEB|Consumer Goods|NasdaqGS|United States
0|+|LNCE|Consumer Goods|NasdaqGS|United States
0|+|SJM|Consumer Goods|NYSE|United States
0|+|THS|Consumer Goods|NYSE|United States
0|+|CSRH|Technology|Other OTC|Canada
0|+|CLGX|Technology|NYSE|United States
0|+|EDCI|Technology|Other OTC|United States
0|+|MSCI|Technology|NYSE|United States
0|+|PLT|Technology|NYSE|United States
0|+|SAJA|Technology|NasdaqCM|United States
0|+|ADM.L|Financial|LSE|United Kingdom
0|+|FLN.DE|Financial|XETRA|United Kingdom
0|+|AENF.DE|Financial|XETRA|Netherlands
0|+|AGN.MI|Financial|Milan|Netherlands
0|+|AFFMQ|Financial|Other OTC|United States
0|+|AGS.BR|Financial|Brussels|Belgium
0|+|AGS.MI|Financial|Milan|Belgium
0|+|FO4N.DE|Financial|XETRA|Belgium
0|+|Y|Financial|NYSE|United States
0|+|ALV.DE|Financial|XETRA|Germany
0|+|ALV.MI|Financial|Milan|Germany
0|+|ALVA.DE|Financial|XETRA|Germany
0|+|AWH|Financial|NYSE|Switzerland
0|+|AFG|Financial|NYSE|United States
0|+|AIG.MX|Financial|Mexico|United States
0|+|AIG|Financial|NYSE|United States
0|+|ANAT|Financial|NasdaqGS|United States
0|+|AMSF|Financial|NasdaqGS|United States
0|+|AFSI|Financial|NasdaqGS|United States
0|+|ACGL|Financial|NasdaqGS|Bermuda
0|+|AGII|Financial|NasdaqGS|Bermuda
0|+|AHL|Financial|NYSE|Bermuda
0|+|ASG.DE|Financial|XETRA|Italy
0|+|G.MI|Financial|Milan|Italy
0|+|ASAM|Financial|Other OTC|United States
0|+|AFH|Financial|NasdaqCM|United States
0|+|AV.L|Financial|LSE|United Kingdom
0|+|AXA.DE|Financial|XETRA|France
0|+|AXA.MI|Financial|Milan|France
0|+|AXAA.DE|Financial|XETRA|France
0|+|CS.PA|Financial|Paris|France
0|+|AXS|Financial|NYSE|Bermuda
0|+|BAJAJFINSV.NS|Financial|NSE|India
0|+|BWINB|Financial|NasdaqGM|United States
0|+|0QQ3.L|Financial|LSE|Switzerland
0|+|BLON.DE|Financial|XETRA|Switzerland
0|+|BEZ.L|Financial|LSE|United Kingdom
0|+|BERK34F.SA|Financial|Sao Paolo|United States
0|+|BRH.DE|Financial|XETRA|United States
0|+|BRKB.MX|Financial|Mexico|United States
0|+|BRK-A|Financial|NYSE|United States
0|+|BCRH|Financial|NYSE|Bermuda
0|+|CBL.AX|Financial|ASX|New Zealand
0|+|2851.TW|Financial|Taiwan|Taiwan
0|+|CUII|Financial|OTC BB|Taiwan
0|+|CB|Financial|NYSE|Switzerland
0|+|CINF|Financial|NasdaqGS|United States
0|+|CVW.AX|Financial|ASX|Australia
0|+|CNA|Financial|NYSE|United States
0|+|COFA.PA|Financial|Paris|France
0|+|CNFR|Financial|NasdaqGM|United States
0|+|CVO.AX|Financial|ASX|Australia
0|+|DLG.L|Financial|LSE|United Kingdom
0|+|DGICB|Financial|NasdaqGS|United States
0|+|ELF.TO|Financial|Toronto|Canada
0|+|EFH.TO|Financial|Toronto|Canada
0|+|EMCI|Financial|NasdaqGS|United States
0|+|ENH|Financial|NYSE|Bermuda
0|+|ESGR|Financial|NasdaqGS|Bermuda
0|+|ESUR.L|Financial|LSE|United Kingdom
0|+|ELE.PA|Financial|Paris|France
0|+|EUPIC.AT|Financial|Athens|Greece
0|+|RE|Financial|NYSE|Bermuda
0|+|FFH-PC.TO|Financial|Toronto|Canada
0|+|FFH-PE.TO|Financial|Toronto|Canada
0|+|FFH-PG.TO|Financial|Toronto|Canada
0|+|FFHN.MX|Financial|Mexico|Canada
0|+|FBH.L|Financial|LSE|Ireland
0|+|FNHC|Financial|NasdaqGM|United States
0|+|FAF|Financial|NYSE|United States
0|+|2852.TW|Financial|Taiwan|Taiwan
0|+|GAH.L|Financial|LSE|Cayman Islands
0|+|GENSEG.MX|Financial|Mexico|Mexico
0|+|GNW.MX|Financial|Mexico|United States
0|+|GMA.AX|Financial|ASX|Australia
0|+|GJFFUT.OL|Financial|Oslo|Norway
0|+|GBLI|Financial|NasdaqGS|Ireland
0|+|GNP.MX|Financial|Mexico|Mexico
0|+|HALL|Financial|NasdaqGM|United States
0|+|HNR1.DE|Financial|XETRA|Germany
0|+|HNRB.DE|Financial|XETRA|Germany
0|+|HCI|Financial|NYSE|United States
0|+|HUW.L|Financial|LSE|United Kingdom
0|+|HRTG|Financial|NYSE|United States
0|+|HSX.L|Financial|LSE|Bermuda
0|+|HMN|Financial|NYSE|United States
0|+|IAG-PA.TO|Financial|Toronto|Canada
0|+|IAG.TO|Financial|Toronto|Canada
0|+|INN.DE|Financial|XETRA|Netherlands
0|+|INNA.DE|Financial|XETRA|Netherlands
0|+|IPL.ST|Financial|Stockholm|Sweden
0|+|IAG.AX|Financial|ASX|Australia
0|+|IFC.TO|Financial|Toronto|Canada
0|+|JRVR|Financial|NasdaqGS|Bermuda
0|+|KMPR|Financial|NYSE|United States
0|+|KINS|Financial|NasdaqCM|United States
0|+|KFS|Financial|NYSE|Canada
0|+|KFS.TO|Financial|Toronto|Canada
0|+|L|Financial|NYSE|United States
0|+|MHLD|Financial|NasdaqGS|Bermuda
0|+|MKL|Financial|NYSE|United States
0|+|MBI|Financial|NYSE|United States
0|+|MPL.AX|Financial|ASX|Australia
0|+|MCY|Financial|NYSE|United States
0|+|MTG|Financial|NYSE|United States
0|+|MUV2.MI|Financial|Milan|Germany
0|+|MUV2.DE|Financial|XETRA|Germany
0|+|MUVB.DE|Financial|XETRA|Germany
0|+|NGHC|Financial|NasdaqGM|United States
0|+|NATL|Financial|NasdaqGS|United States
0|+|NSEC|Financial|NasdaqGM|United States
0|+|NET.MI|Financial|Milan|Italy
0|+|NVA.L|Financial|LSE|United Kingdom
0|+|ORI|Financial|NYSE|United States
0|+|PGH.L|Financial|LSE|United Kingdom
0|+|2328.HK|Financial|HKSE|China
0|+|POW-PE.TO|Financial|Toronto|Canada
0|+|POW.TO|Financial|Toronto|Canada
0|+|PGR|Financial|NYSE|United States
0|+|QBE.AX|Financial|ASX|Australia
0|+|RDN|Financial|NYSE|United States
0|+|RNR|Financial|NYSE|Bermuda
0|+|RLI|Financial|NYSE|United States
0|+|RSA.L|Financial|LSE|United Kingdom
0|+|SAFT|Financial|NasdaqGS|United States
0|+|SAGA.L|Financial|LSE|United Kingdom
0|+|SFI.L|Financial|LSE|Barbados
0|+|SCR.PA|Financial|Paris|France
0|+|SIGI|Financial|NasdaqGS|United States
0|+|2850.TW|Financial|Taiwan|Taiwan
0|+|S49.SI|Financial|SES|Singapore
0|+|CASS.MI|Financial|Milan|Italy
0|+|STFC|Financial|NasdaqGS|United States
0|+|SNC|Financial|NasdaqGS|United States
0|+|STC|Financial|NYSE|United States
0|+|SLF-PC.TO|Financial|Toronto|Canada
0|+|SLF-PD.TO|Financial|Toronto|Canada
0|+|SLF-PE.TO|Financial|Toronto|Canada
0|+|SLF-PG.TO|Financial|Toronto|Canada
0|+|SLF.TO|Financial|Toronto|Canada
0|+|SLF|Financial|NYSE|Canada
0|+|SUN.AX|Financial|ASX|Australia
0|+|0QMG.L|Financial|LSE|Switzerland
0|+|SLW.DE|Financial|XETRA|Switzerland
0|+|SR9.DE|Financial|XETRA|Switzerland
0|+|2832.TW|Financial|Taiwan|Taiwan
0|+|TLX.DE|Financial|XETRA|Germany
0|+|ALL|Financial|NYSE|United States
0|+|THG|Financial|NYSE|United States
0|+|HIG|Financial|NYSE|United States
0|+|NAVG|Financial|NasdaqGS|United States
0|+|TRV.MX|Financial|Mexico|United States
0|+|TRVC34.SA|Financial|Sao Paolo|United States
0|+|TRVV.BA|Financial|Buenos Aires|United States
0|+|TRV|Financial|NYSE|United States
0|+|TPRE|Financial|NYSE|Bermuda
0|+|TIL.V|Financial|TSXV|Bermuda
0|+|TOP.CO|Financial|Copenhagen|Denmark
0|+|TWR.AX|Financial|ASX|New Zealand
0|+|TWR.NZ|Financial|NZSE|New Zealand
0|+|TRYG.CO|Financial|Copenhagen|Denmark
0|+|UNAM|Financial|NasdaqGM|United States
0|+|2816.TW|Financial|Taiwan|Taiwan
0|+|UNI.MI|Financial|Milan|Italy
0|+|US.MI|Financial|Milan|Italy
0|+|UFCS|Financial|NasdaqGS|United States
0|+|UIHC|Financial|NasdaqCM|United States
0|+|U13.SI|Financial|SES|Singapore
0|+|UVE|Financial|NYSE|United States
0|+|VR|Financial|NYSE|Bermuda
0|+|VARDIA.OL|Financial|Oslo|Norway
0|+|WSV2.DE|Financial|XETRA|Austria
0|+|VAS.MI|Financial|Milan|Italy
0|+|WRB|Financial|NYSE|United States
0|+|WED.V|Financial|TSXV|Canada
0|+|WTM|Financial|NYSE|Bermuda
0|+|XL|Financial|NYSE|Ireland
0|+|0QP2.L|Financial|LSE|Switzerland
0|+|ZFIN.DE|Financial|XETRA|Switzerland
0|+|ZFI1.DE|Financial|XETRA|Switzerland
0|+|PIH|Financial|NasdaqGM|United States
0|+|IPCC|Financial|NasdaqGS|United States
0|+|ABT.MI|Financial|Milan|Italy
0|+|AKR|Financial|NYSE|United States
0|+|AKR.V|Financial|TSXV|Canada
0|+|ACCB.BR|Financial|Brussels|Belgium
0|+|ADL.DE|Financial|XETRA|Germany
0|+|ALADO.PA|Financial|Paris|France
0|+|CANN|Financial|Other OTC|United States
0|+|AOXY|Financial|Other OTC|United States
0|+|AEGEK.AT|Financial|Athens|Greece
0|+|ADC|Financial|NYSE|United States
0|+|AJMERA.BO|Financial|BSE|India
0|+|AJMERA.NS|Financial|NSE|India
0|+|ALDV.PA|Financial|Paris|Belgium
0|+|ASTAK.AT|Financial|Athens|Greece
0|+|ALPH.L|Financial|LSE|Channel Islands
0|+|AIF.TO|Financial|Toronto|Canada
0|+|ABCP|Financial|Other OTC|United States
0|+|ARL|Financial|NYSE|United States
0|+|ANANTRAJ.BO|Financial|BSE|India
0|+|ANANTRAJ.NS|Financial|NSE|India
0|+|ANSALBU.BO|Financial|BSE|India
0|+|ANSALHSG.BO|Financial|BSE|India
0|+|ANSALHSG.NS|Financial|NSE|India
0|+|ANT.BR|Financial|Brussels|Belgium
0|+|0519.HK|Financial|HKSE|Hong Kong
0|+|ARO.L|Financial|LSE|Ukraine
0|+|ASPL.L|Financial|LSE|Channel Islands
0|+|AFA.AX|Financial|ASX|Australia
0|+|ASGGRO.CO|Financial|Copenhagen|Denmark
0|+|AGP.L|Financial|LSE|Hong Kong
0|+|A30.SI|Financial|SES|Singapore
0|+|ATEB.BR|Financial|Brussels|Belgium
0|+|BEAB.BR|Financial|Brussels|Belgium
0|+|A05.SI|Financial|SES|Australia
0|+|AVJ.AX|Financial|ASX|Australia
0|+|AV7.DE|Financial|XETRA|Germany
0|+|APT.L|Financial|LSE|United Kingdom
0|+|BAS.BR|Financial|Brussels|Belgium
0|+|BBX|Financial|NYSE|United States
0|+|2868.HK|Financial|HKSE|China
0|+|BWF.AX|Financial|ASX|Australia
0|+|BLVIS.CO|Financial|Copenhagen|Denmark
0|+|BRML3.SA|Financial|Sao Paolo|Brazil
0|+|BRPR3.SA|Financial|Sao Paolo|Brazil
0|+|BCRE.L|Financial|LSE|Netherlands
0|+|BRANDREAL.BO|Financial|BSE|India
0|+|LND|Financial|NYSE|Brazil
0|+|BRIGADE.BO|Financial|BSE|India
0|+|BRIGADE.NS|Financial|NSE|India
0|+|BPO-PN.TO|Financial|Toronto|Canada
0|+|BRE.TO|Financial|Toronto|Canada
0|+|MQ4.SI|Financial|SES|Singapore
0|+|1224.HK|Financial|HKSE|Hong Kong
0|+|CNN.L|Financial|LSE|United Kingdom
0|+|CAPLI.PA|Financial|Paris|France
0|+|CAPC.L|Financial|LSE|United Kingdom
0|+|0193.HK|Financial|HKSE|Hong Kong
0|+|CDFF.L|Financial|LSE|United Kingdom
0|+|CARP.PA|Financial|Paris|France
0|+|CATE.ST|Financial|Stockholm|Sweden
0|+|CBG|Financial|NYSE|United States
0|+|CHDDLTD.BO|Financial|BSE|India
0|+|0131.HK|Financial|HKSE|Hong Kong
0|+|0164.HK|Financial|HKSE|Hong Kong
0|+|Y34.SI|Financial|SES|China
0|+|1668.HK|Financial|HKSE|Hong Kong
0|+|5534.TW|Financial|Taiwan|Taiwan
0|+|CINELINE.NS|Financial|NSE|India
0|+|CKX|Financial|NYSE MKT|United States
0|+|CLI.L|Financial|LSE|United Kingdom
0|+|CIGI|Financial|NasdaqGS|Canada
0|+|CTIO.BA|Financial|Buenos Aires|Argentina
0|+|COUR.BA|Financial|Buenos Aires|Argentina
0|+|COR.DE|Financial|XETRA|Austria
0|+|CIC.L|Financial|LSE|United Kingdom
0|+|CORE-PREF.ST|Financial|Stockholm|Sweden
0|+|CORE.ST|Financial|Stockholm|Sweden
0|+|CSGP|Financial|NasdaqGS|United States
0|+|CWD.L|Financial|LSE|United Kingdom
0|+|COUR.PA|Financial|Paris|France
0|+|O5G.DE|Financial|XETRA|Luxembourg
0|+|2528.TW|Financial|Taiwan|Taiwan
0|+|DJAN.L|Financial|LSE|United Kingdom
0|+|2530.TW|Financial|Taiwan|Taiwan
0|+|DGH.AX|Financial|ASX|Australia
0|+|DGR.DE|Financial|XETRA|Germany
0|+|DIEG.BR|Financial|Brussels|Belgium
0|+|DPWW|Financial|OTC BB|United States
0|+|DIL.BO|Financial|BSE|India
0|+|DINEA.MX|Financial|Mexico|Mexico
0|+|DINEB.MX|Financial|Mexico|Mexico
0|+|DIOS.ST|Financial|Stockholm|Sweden
0|+|DISL.BR|Financial|Brussels|Belgium
0|+|PMOX.DE|Financial|XETRA|Germany
0|+|DCI.L|Financial|LSE|Greece
0|+|DUPD.L|Financial|LSE|United Kingdom
0|+|0029.HK|Financial|HKSE|Hong Kong
0|+|EJ|Financial|NYSE|China
0|+|ELDEHSG.BO|Financial|BSE|India
0|+|ELBIO.AT|Financial|Athens|Greece
0|+|ENTRA.OL|Financial|Oslo|Norway
0|+|EGH.AX|Financial|ASX|Australia
0|+|O10.SI|Financial|SES|Singapore
0|+|BALD-B.ST|Financial|Stockholm|Sweden
0|+|FPAR.ST|Financial|Stockholm|Sweden
0|+|FGP.BO|Financial|BSE|India
0|+|BERR.PA|Financial|Paris|France
0|+|MLSIC.PA|Financial|Paris|France
0|+|FCR.TO|Financial|Toronto|Canada
0|+|FSV.TO|Financial|Toronto|Canada
0|+|FLK.L|Financial|LSE|United Kingdom
0|+|FBDU.L|Financial|LSE|Channel Islands
0|+|FLK.AX|Financial|ASX|Australia
0|+|MLVIN.PA|Financial|Paris|France
0|+|EURS.PA|Financial|Paris|France
0|+|SPEL.PA|Financial|Paris|France
0|+|FCE-A|Financial|NYSE|United States
0|+|FRM.L|Financial|LSE|United Kingdom
0|+|5533.TW|Financial|Taiwan|Taiwan
0|+|FOXT.L|Financial|LSE|United Kingdom
0|+|TQ5.SI|Financial|SES|Singapore
0|+|FRPH|Financial|NasdaqGS|United States
0|+|KWIT|Financial|OTC BB|Canada
0|+|FMNL.NS|Financial|NSE|India
0|+|GZT.TO|Financial|Toronto|Israel
0|+|MC0.SI|Financial|SES|Singapore
0|+|GWI.L|Financial|LSE|Channel Islands
0|+|GPS.AX|Financial|ASX|Singapore
0|+|GRI.L|Financial|LSE|United Kingdom
0|+|GYC.DE|Financial|XETRA|Luxembourg
0|+|0115.HK|Financial|HKSE|Hong Kong
0|+|GRIF|Financial|NasdaqGM|United States
0|+|F17.SI|Financial|SES|Singapore
0|+|HAZOOR.BO|Financial|BSE|India
0|+|HBESD.BO|Financial|BSE|India
0|+|5DP.SI|Financial|SES|Singapore
0|+|HLCL.L|Financial|LSE|United Kingdom
0|+|HF|Financial|NYSE|United States
0|+|5JK.SI|Financial|SES|Singapore
0|+|2542.TW|Financial|Taiwan|Taiwan
0|+|HMLH.L|Financial|LSE|United Kingdom
0|+|H13.SI|Financial|SES|Singapore
0|+|HMTF|Financial|OTC BB|United States
0|+|HOFD|Financial|Other OTC|United States
0|+|H30.SI|Financial|SES|Singapore
0|+|1436.TW|Financial|Taiwan|Taiwan
0|+|HGL.AX|Financial|ASX|Australia
0|+|HUFV-A.ST|Financial|Stockholm|Sweden
0|+|HUFV-C.ST|Financial|Stockholm|Sweden
0|+|2527.TW|Financial|Taiwan|Taiwan
0|+|2536.TW|Financial|Taiwan|Taiwan
0|+|2534.TW|Financial|Taiwan|Taiwan
0|+|H19.SI|Financial|SES|Singapore
0|+|2540.TW|Financial|Taiwan|Taiwan
0|+|GENK.BR|Financial|Brussels|Belgium
0|+|LUXA.BR|Financial|Brussels|Luxembourg
0|+|IMMOU.BR|Financial|Brussels|Belgium
0|+|IEI.V|Financial|TSXV|Canada
0|+|YIV.MI|Financial|Milan|Italy
0|+|IC8.DE|Financial|XETRA|Germany
0|+|IBREALEST.BO|Financial|BSE|India
0|+|IBREALEST.NS|Financial|NSE|India
0|+|APSA.BA|Financial|Buenos Aires|Argentina
0|+|JDAN.CO|Financial|Copenhagen|Denmark
0|+|JLL|Financial|NYSE|United States
0|+|MAYS|Financial|NasdaqCM|United States
0|+|2538.TW|Financial|Taiwan|Taiwan
0|+|KEKR.AT|Financial|Athens|Greece
0|+|KWE.L|Financial|LSE|Channel Islands
0|+|KW|Financial|NYSE|United States
0|+|2520.TW|Financial|Taiwan|Taiwan
0|+|2524.TW|Financial|Taiwan|Taiwan
0|+|KOR.BR|Financial|Brussels|Belgium
0|+|KLED.ST|Financial|Stockholm|Sweden
0|+|BIW.DE|Financial|XETRA|Germany
0|+|1125.HK|Financial|HKSE|Hong Kong
0|+|LMRK|Financial|NasdaqGM|United States
0|+|LMW.AX|Financial|ASX|Australia
0|+|LGYV|Financial|OTC BB|United States
0|+|LEJU|Financial|NYSE|China
0|+|LOK.L|Financial|LSE|United Kingdom
0|+|LAS.L|Financial|LSE|United Kingdom
0|+|LMP.L|Financial|LSE|United Kingdom
0|+|0960.HK|Financial|HKSE|China
0|+|LSL.L|Financial|LSE|United Kingdom
0|+|L19.SI|Financial|SES|Singapore
0|+|WINK.L|Financial|LSE|United Kingdom
0|+|MPC.TO|Financial|Toronto|Canada
0|+|MEQ.TO|Financial|Toronto|Canada
0|+|MARBU.BO|Financial|BSE|India
0|+|MCO.L|Financial|LSE|United Kingdom
0|+|MATRAREAL.BO|Financial|BSE|India
0|+|1200.HK|Financial|HKSE|Hong Kong
0|+|MLD.L|Financial|LSE|Cyprus
0|+|YAK.V|Financial|TSXV|Canada
0|+|MRC.TO|Financial|Toronto|Canada
0|+|MTVW.L|Financial|LSE|United Kingdom
0|+|MPX.AX|Financial|ASX|Australia
0|+|0212.HK|Financial|HKSE|Hong Kong
0|+|NEPI.L|Financial|LSE|United Kingdom
0|+|NXI.PA|Financial|Paris|France
0|+|NIRLON.BO|Financial|BSE|India
0|+|NOD.AX|Financial|ASX|Australia
0|+|NTA.L|Financial|LSE|United Kingdom
0|+|OAR.AX|Financial|ASX|Australia
0|+|OBEROIRLTY.NS|Financial|NSE|India
0|+|OTR.AX|Financial|ASX|Australia
0|+|OBAS|Financial|NasdaqGM|Israel
0|+|PNS.L|Financial|LSE|United Kingdom
0|+|PRLE|Financial|Other OTC|United States
0|+|PRK.TO|Financial|Toronto|Canada
0|+|PARLESOFT.BO|Financial|BSE|India
0|+|PAY.AX|Financial|ASX|Australia
0|+|PHI.AX|Financial|ASX|Australia
0|+|PIK.L|Financial|LSE|Russia
0|+|AUDB.BR|Financial|Brussels|Belgium
0|+|SAIG.BR|Financial|Brussels|Belgium
0|+|PLAZ.L|Financial|LSE|Netherlands
0|+|0119.HK|Financial|HKSE|Hong Kong
0|+|0208.HK|Financial|HKSE|Hong Kong
0|+|PRS.MI|Financial|Milan|Italy
0|+|PGCG|Financial|OTC BB|Malaysia
0|+|PRIMIND.BO|Financial|BSE|India
0|+|PGEI|Financial|Other OTC|United States
0|+|PPTG|Financial|OTC BB|United States
0|+|PSPI.L|Financial|LSE|Channel Islands
0|+|2547.TW|Financial|Taiwan|Taiwan
0|+|RAINBOWF.BO|Financial|BSE|India
0|+|RMAX|Financial|NYSE|United States
0|+|REAC|Financial|OTC BB|United States
0|+|REAC|Financial|OTC BB|United States
0|+|RP.V|Financial|TSXV|Canada
0|+|ALREA.PA|Financial|Paris|France
0|+|RLGY|Financial|NYSE|United States
0|+|KAMP.AT|Financial|Athens|Greece
0|+|RMV.L|Financial|LSE|United Kingdom
0|+|RJDG|Financial|Other OTC|United States
0|+|ROM.OL|Financial|Oslo|Bermuda
0|+|RSE|Financial|NYSE|United States
0|+|ROYE|Financial|Other OTC|United States
0|+|ROYE|Financial|Other OTC|United States
0|+|ROYE|Financial|Other OTC|United States
0|+|9945.TW|Financial|Taiwan|Taiwan
0|+|1808.TW|Financial|Taiwan|Taiwan
0|+|T1L.DE|Financial|XETRA|Austria
0|+|SAF.L|Financial|LSE|United Kingdom
0|+|0237.HK|Financial|HKSE|Hong Kong
0|+|SFEF|Financial|Other OTC|United States
0|+|SVS.L|Financial|LSE|United Kingdom
0|+|SCG.AX|Financial|ASX|Australia
0|+|SBO.OL|Financial|Oslo|Norway
0|+|SRV.AX|Financial|ASX|Australia
0|+|0747.HK|Financial|HKSE|China
0|+|5531.TW|Financial|Taiwan|Taiwan
0|+|SSL.AX|Financial|ASX|Australia
0|+|S05.SI|Financial|SES|Singapore
0|+|A26.SI|Financial|SES|Singapore
0|+|9940.TW|Financial|Taiwan|Taiwan
0|+|SRE.L|Financial|LSE|Channel Islands
0|+|SMJ.L|Financial|LSE|United Kingdom
0|+|S7P.SI|Financial|SES|Singapore
0|+|SAPO.L|Financial|LSE|United Kingdom
0|+|SMP.L|Financial|LSE|United Kingdom
0|+|STLSTRINF.BO|Financial|BSE|India
0|+|STE.L|Financial|LSE|United Kingdom
0|+|STORM.OL|Financial|Oslo|Norway
0|+|ALSAS.PA|Financial|Paris|France
0|+|SMTG.L|Financial|LSE|Channel Islands
0|+|SVP.BR|Financial|Brussels|Belgium
0|+|5525.TW|Financial|Taiwan|Taiwan
0|+|0088.HK|Financial|HKSE|Hong Kong
0|+|0760.HK|Financial|HKSE|Hong Kong
0|+|TPF.L|Financial|LSE|Channel Islands
0|+|TPFZ.L|Financial|LSE|Channel Islands
0|+|S9B.SI|Financial|SES|Singapore
0|+|TRC|Financial|NYSE|United States
0|+|TGLT.BA|Financial|Buenos Aires|Argentina
0|+|INTG|Financial|NasdaqCM|United States
0|+|TOP.AX|Financial|ASX|Australia
0|+|2118.HK|Financial|HKSE|China
0|+|9902.TW|Financial|Taiwan|Taiwan
0|+|TIRSARJ.BO|Financial|BSE|India
